Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
T101509,CUST6058,15-11-2023 06:03,115.81,Food,NetBanking,POS,Pune,0,80,146.26,88,No,0
T101510,CUST9369,05-09-2023 01:04,134.13,Utilities,UPI,Desktop,Hyderabad,0,132,480.91,1050,No,0
T101511,CUST9767,01-10-2023 03:24,101.3,Fashion,UPI,Mobile,Hyderabad,0,72,494.15,298,No,0
T101512,CUST1165,13-05-2023 13:50,249.02,Fashion,Credit Card,POS,Chennai,0,44,463.94,1371,No,0
T101513,CUST4567,31-10-2023 18:31,1.47,Grocery,Debit Card,Desktop,Mumbai,0,119,472.93,123,No,0
T101514,CUST9977,21-07-2023 10:29,17.43,Entertainment,PayPal,POS,Delhi,0,46,311.67,1307,No,0
T101515,CUST7709,18-10-2023 06:08,0.61,Health,UPI,Mobile,Hyderabad,1,84,349.14,716,No,0
T101516,CUST7500,29-07-2023 00:23,83.41,Entertainment,PayPal,Mobile,Delhi,0,26,56.18,1513,No,0
T101517,CUST8294,11-02-2024 20:32,182.65,Fashion,NetBanking,Mobile,Delhi,1,96,383.89,544,No,1
T101518,CUST5630,20-01-2024 15:30,22.32,Travel,Debit Card,Mobile,Bengaluru,0,13,109.01,562,No,0
T101519,CUST7693,14-03-2023 10:17,209.42,Grocery,Credit Card,Desktop,Delhi,0,125,421.76,1157,No,0
T101520,CUST5381,27-07-2023 21:15,4.97,Electronics,PayPal,POS,Pune,0,69,481.15,1886,No,0
T101521,CUST3988,02-12-2023 11:51,217.98,Food,Debit Card,Desktop,Pune,0,172,114.07,431,No,0
T101522,CUST6371,01-08-2023 00:12,34.66,Food,Credit Card,Mobile,Bengaluru,0,181,48.24,1834,No,0
T101523,CUST6621,17-09-2023 13:48,8.56,Utilities,PayPal,Mobile,Mumbai,0,51,247.11,996,No,0
T101524,CUST5334,07-09-2023 17:51,53.22,Food,Debit Card,Mobile,Kolkata,0,13,397.86,1386,No,0
T101525,CUST4806,25-08-2023 21:59,23.74,Travel,UPI,Mobile,Mumbai,0,169,387.61,750,No,0
T101526,CUST4603,07-04-2023 17:33,26.82,Electronics,PayPal,POS,Pune,0,139,351.44,906,No,0
T101527,CUST5663,30-11-2023 17:39,29.37,Grocery,Debit Card,Mobile,Kolkata,0,165,412.14,637,No,0
T101528,CUST8427,09-03-2023 13:50,129.97,Grocery,Credit Card,POS,Bengaluru,0,60,95.74,122,No,0
T101529,CUST1413,06-07-2023 01:52,61.98,Food,Debit Card,Mobile,Mumbai,0,32,329.45,1610,No,0
T101530,CUST7499,12-09-2023 21:43,29.84,Electronics,UPI,POS,Kolkata,0,173,306.78,603,No,0
T101531,CUST7046,26-02-2023 03:49,75.4,Electronics,PayPal,POS,Kolkata,0,18,85.18,1595,No,1
T101532,CUST8530,05-03-2023 01:57,100.74,Electronics,PayPal,Mobile,Hyderabad,0,93,213.07,1000,No,0
T101533,CUST5200,26-08-2023 06:18,25.46,Fashion,PayPal,Desktop,Mumbai,1,148,427.74,1835,No,1
T101534,CUST1806,02-10-2023 03:58,42.69,Fashion,UPI,Desktop,Bengaluru,0,44,486.18,466,No,1
T101535,CUST1103,29-07-2023 13:36,10.4,Food,Credit Card,Desktop,Kolkata,0,164,336.06,1063,No,0
T101536,CUST2065,11-02-2023 05:02,15.99,Electronics,PayPal,Desktop,Pune,0,197,461.75,485,No,0
T101537,CUST4425,20-12-2023 12:53,91.43,Health,Credit Card,Desktop,Hyderabad,0,37,74.7,444,No,0
T101538,CUST9027,09-09-2023 13:04,16.02,Electronics,Debit Card,Mobile,Delhi,1,161,487.78,1571,No,1
T101539,CUST4728,23-04-2023 16:11,59.58,Grocery,Credit Card,Mobile,Delhi,1,127,26.42,1428,No,0
T101540,CUST6349,21-10-2023 19:09,98.77,Grocery,Credit Card,Mobile,Delhi,0,19,268.36,1584,No,0
T101541,CUST5990,01-05-2023 18:36,9.04,Food,PayPal,Mobile,Pune,0,179,152.59,1577,No,0
T101542,CUST3327,25-04-2023 18:01,67.02,Health,NetBanking,Mobile,Kolkata,1,32,408.82,1426,No,0
T101543,CUST9652,20-08-2023 18:05,23.72,Electronics,NetBanking,Mobile,Bengaluru,0,106,116.6,733,No,0
T101544,CUST1791,08-03-2023 17:53,263.59,Entertainment,UPI,POS,Delhi,0,22,15.65,1668,No,0
T101545,CUST7748,31-01-2024 23:37,52.86,Health,UPI,POS,Mumbai,0,122,213.16,911,No,0
T101546,CUST7851,03-12-2023 00:33,131.19,Utilities,NetBanking,Mobile,Delhi,0,129,41.41,791,No,0
T101547,CUST9981,22-06-2023 14:10,63.92,Food,Debit Card,Mobile,Kolkata,0,54,152.15,1809,No,0
T101548,CUST5622,15-03-2023 04:23,3.55,Grocery,PayPal,POS,Chennai,0,148,325.44,1903,No,0
T101549,CUST7318,16-07-2023 20:45,80.22,Entertainment,PayPal,POS,Pune,0,58,154.4,1492,No,0
T101550,CUST7382,08-11-2023 13:44,241.94,Grocery,Debit Card,Mobile,Chennai,0,163,130.44,1248,No,0
T101551,CUST7436,19-08-2023 07:42,73.63,Fashion,Debit Card,POS,Delhi,0,70,86.19,294,No,0
T101552,CUST9716,02-10-2023 19:44,136.82,Food,NetBanking,Desktop,Kolkata,0,198,76.23,536,No,0
T101553,CUST8026,24-07-2023 09:35,172.48,Food,UPI,Desktop,Delhi,0,189,267.67,675,No,0
T101554,CUST1423,26-05-2023 07:13,20.71,Electronics,Debit Card,Desktop,Chennai,0,63,343.94,926,No,0
T101555,CUST2743,06-01-2024 00:32,19.07,Electronics,UPI,POS,Kolkata,1,189,231.84,1479,No,0
T101556,CUST6787,14-05-2023 22:14,75.53,Fashion,Credit Card,Mobile,Pune,0,185,70.57,890,No,0
T101557,CUST3239,23-12-2023 20:09,42.35,Entertainment,PayPal,Mobile,Pune,0,3,327.4,718,No,0
T101558,CUST5288,08-02-2023 14:32,146.54,Utilities,NetBanking,Mobile,Delhi,0,99,282.99,896,No,0
T101559,CUST4259,13-10-2023 23:42,184.23,Travel,PayPal,POS,Pune,0,45,196.82,1152,No,0
T101560,CUST4656,12-02-2024 18:38,34.88,Health,NetBanking,POS,Hyderabad,0,143,171.72,1083,No,0
T101561,CUST7742,31-07-2023 17:11,21.63,Travel,Credit Card,Desktop,Kolkata,0,17,99.74,1344,No,0
T101562,CUST2838,03-06-2023 11:08,121.32,Travel,PayPal,POS,Kolkata,0,143,81.69,1628,No,0
T101563,CUST9893,14-10-2023 11:49,25.71,Food,Credit Card,Desktop,Pune,0,5,176,516,No,0
T101564,CUST9655,24-07-2023 01:59,138.35,Health,NetBanking,Desktop,Kolkata,0,174,30.4,1459,No,0
T101565,CUST6016,18-06-2023 08:58,44.1,Food,Debit Card,Mobile,Chennai,1,11,223.95,1992,No,1
T101566,CUST2259,08-04-2023 16:07,88.1,Utilities,PayPal,POS,Bengaluru,0,192,304.77,57,No,0
T101567,CUST5080,13-12-2023 23:27,8.03,Health,Credit Card,Mobile,Chennai,0,92,471.41,1199,No,0
T101568,CUST8523,12-01-2023 03:04,78.22,Grocery,PayPal,Mobile,Mumbai,0,142,316.66,317,No,0
T101569,CUST1949,03-02-2023 08:27,48.08,Food,PayPal,POS,Hyderabad,0,39,315.8,610,No,0
T101570,CUST7242,19-01-2023 03:54,70.67,Food,PayPal,POS,Bengaluru,1,195,193.46,979,No,1
T101571,CUST1355,17-09-2023 04:40,14.72,Food,UPI,Desktop,Delhi,0,183,75.33,281,No,0
T101572,CUST3841,01-01-2024 20:51,106.81,Entertainment,Credit Card,Desktop,Kolkata,0,42,229,1215,No,0
T101573,CUST4015,13-01-2023 16:59,158.9,Fashion,Credit Card,Desktop,Mumbai,0,94,303.35,956,No,0
T101574,CUST5099,14-02-2024 21:07,19.54,Food,PayPal,Desktop,Mumbai,0,5,364.78,139,No,0
T101575,CUST4554,19-01-2023 21:35,8.05,Utilities,Debit Card,Mobile,Hyderabad,1,52,414.78,1918,No,0
T101576,CUST7279,02-04-2023 22:08,1.91,Electronics,PayPal,Mobile,Bengaluru,0,150,135.4,673,No,0
T101577,CUST2584,12-11-2023 07:10,82.17,Electronics,UPI,POS,Mumbai,0,44,128.2,427,No,0
T101578,CUST6948,16-04-2023 03:35,74.73,Health,NetBanking,Desktop,Bengaluru,0,115,287,1324,No,1
T101579,CUST2763,24-10-2023 06:46,63.3,Grocery,UPI,Desktop,Bengaluru,0,187,287.35,1241,No,0
T101580,CUST6264,29-01-2024 12:40,21.11,Fashion,Debit Card,Desktop,Pune,0,153,116.79,1585,No,0
T101581,CUST7013,28-05-2023 10:24,39.66,Entertainment,PayPal,Mobile,Mumbai,0,127,297.86,305,No,0
T101582,CUST8202,28-04-2023 21:26,72.21,Health,Credit Card,POS,Bengaluru,0,116,179.48,718,No,0
T101583,CUST8222,17-08-2023 14:55,54.94,Electronics,PayPal,Mobile,Hyderabad,0,149,323.26,1664,No,0
T101584,CUST4813,03-02-2023 07:54,352.41,Fashion,Debit Card,POS,Mumbai,0,192,152.61,276,No,0
T101585,CUST6272,21-08-2023 12:08,11.74,Fashion,Credit Card,POS,Hyderabad,1,68,300.22,1377,No,1
T101586,CUST1866,08-11-2023 10:20,95.03,Grocery,UPI,Mobile,Hyderabad,0,47,386.47,1071,No,0
T101587,CUST1100,08-04-2023 11:22,41.44,Utilities,NetBanking,Mobile,Bengaluru,0,127,490.28,437,No,0
T101588,CUST6290,21-01-2023 01:05,44.72,Fashion,NetBanking,POS,Bengaluru,1,35,456.42,1464,No,0
T101589,CUST4809,17-01-2024 23:55,101.15,Food,PayPal,Mobile,Pune,0,7,256.73,1854,No,0
T101590,CUST4145,27-02-2023 07:42,94.33,Fashion,UPI,Mobile,Kolkata,0,184,249.29,154,No,0
T101591,CUST9297,26-12-2023 06:43,379.15,Grocery,Debit Card,POS,Pune,0,116,224.47,1373,No,0
T101592,CUST3812,11-03-2023 21:23,10.99,Health,NetBanking,POS,Mumbai,0,52,23.6,182,No,0
T101593,CUST6186,28-02-2023 19:28,8.79,Grocery,UPI,Desktop,Pune,0,110,91.32,1634,No,0
T101594,CUST5452,22-01-2023 16:38,103.09,Entertainment,PayPal,Mobile,Delhi,0,46,39,687,No,0
T101595,CUST6675,01-05-2023 12:35,69.09,Grocery,Credit Card,POS,Mumbai,0,137,351.21,1610,No,0
T101596,CUST1179,12-07-2023 23:43,25.63,Electronics,PayPal,Mobile,Hyderabad,1,186,212.48,1931,No,1
T101597,CUST5142,08-09-2023 19:38,6.62,Food,PayPal,Mobile,Pune,0,23,41.25,49,No,0
T101598,CUST5834,06-07-2023 16:59,7.16,Utilities,UPI,POS,Pune,0,131,348.38,1856,No,0
T101599,CUST7477,19-07-2023 15:13,179.69,Electronics,NetBanking,Desktop,Kolkata,0,127,325.77,276,Yes,0
T101600,CUST9919,18-12-2023 21:54,17.04,Health,UPI,POS,Pune,0,189,362.78,1443,No,0
T101601,CUST2744,15-08-2023 17:07,31.25,Travel,Credit Card,POS,Bengaluru,0,9,303.92,1400,Yes,1
T101602,CUST4566,01-12-2023 17:25,20.56,Health,UPI,Mobile,Hyderabad,0,53,89.15,1529,No,0
T101603,CUST7462,08-01-2024 22:57,35.08,Food,Debit Card,Desktop,Pune,0,196,40.08,1256,No,0
T101604,CUST9427,04-11-2023 14:12,5.76,Fashion,PayPal,POS,Chennai,0,177,410.4,1062,No,0
T101605,CUST6963,27-02-2023 14:15,58.56,Grocery,NetBanking,Mobile,Chennai,0,198,115.75,1745,No,0
T101606,CUST6983,05-05-2023 02:10,5.6,Travel,Credit Card,POS,Hyderabad,0,48,275.84,1721,No,0
T101607,CUST3975,11-02-2024 09:48,128.9,Food,PayPal,Mobile,Pune,0,123,247.76,560,No,0
T101608,CUST5596,30-07-2023 07:12,21.3,Electronics,UPI,POS,Kolkata,0,82,461.32,132,No,0
T101609,CUST8417,26-11-2023 16:01,62.12,Grocery,Debit Card,Desktop,Delhi,1,109,280.7,1299,No,1
T101610,CUST7606,21-02-2023 18:43,169.67,Health,UPI,POS,Kolkata,0,7,294.21,626,No,0
T101611,CUST4807,03-12-2023 16:45,84.19,Electronics,PayPal,Mobile,Delhi,1,99,166.56,1372,No,0
T101612,CUST4019,18-01-2024 21:50,60.91,Food,Credit Card,POS,Mumbai,1,31,479.76,380,No,0
T101613,CUST2860,05-01-2023 21:58,31.36,Food,NetBanking,Desktop,Mumbai,1,102,310.06,263,No,0
T101614,CUST7423,12-07-2023 23:25,32.4,Health,PayPal,Desktop,Kolkata,0,56,12.44,1700,No,0
T101615,CUST5723,11-12-2023 10:30,88.57,Travel,Credit Card,Desktop,Pune,1,99,282.48,66,No,1
T101616,CUST7119,11-12-2023 04:39,411.16,Health,PayPal,Desktop,Kolkata,0,189,188.29,1398,No,0
T101617,CUST6467,27-01-2023 06:44,86.74,Fashion,Debit Card,Mobile,Mumbai,0,5,25.73,1657,No,0
T101618,CUST6553,15-01-2023 10:55,65.28,Electronics,UPI,POS,Bengaluru,0,30,221.46,321,No,0
T101619,CUST1649,08-12-2023 10:30,104.94,Travel,NetBanking,Desktop,Delhi,1,22,389.05,46,No,0
T101620,CUST3485,15-09-2023 20:59,50.07,Grocery,Credit Card,POS,Hyderabad,0,145,256.86,119,No,0
T101621,CUST8600,15-06-2023 06:58,4.96,Entertainment,NetBanking,Mobile,Kolkata,0,138,323.33,1401,No,0
T101622,CUST7253,01-01-2024 17:22,66.1,Fashion,NetBanking,POS,Pune,0,199,323.47,706,No,0
T101623,CUST2885,11-12-2023 06:05,252.9,Travel,NetBanking,POS,Pune,0,196,338.8,1006,No,0
T101624,CUST1463,17-02-2023 11:25,15.42,Entertainment,Credit Card,Desktop,Chennai,0,170,199.92,1497,No,0
T101625,CUST1697,01-02-2023 19:57,93.7,Entertainment,Credit Card,Desktop,Delhi,0,27,191.3,282,No,0
T101626,CUST4118,03-06-2023 08:34,17.94,Electronics,NetBanking,Mobile,Delhi,0,127,12.25,846,No,0
T101627,CUST1751,03-10-2023 14:05,61.4,Food,UPI,POS,Delhi,0,135,85.57,1646,No,0
T101628,CUST7405,26-08-2023 00:55,8.13,Grocery,PayPal,Mobile,Kolkata,0,23,475.9,213,No,0
T101629,CUST3488,03-10-2023 07:34,47.88,Health,NetBanking,Mobile,Mumbai,1,75,422.78,319,No,0
T101630,CUST9453,07-09-2023 07:54,112.9,Electronics,Debit Card,Mobile,Bengaluru,0,117,144.8,790,No,0
T101631,CUST4065,25-12-2023 22:11,34.16,Fashion,NetBanking,Desktop,Kolkata,0,136,206.58,1268,Yes,0
T101632,CUST3388,25-07-2023 05:48,87.47,Utilities,Credit Card,Desktop,Hyderabad,0,8,470.56,187,No,1
T101633,CUST7835,05-02-2024 13:13,126.96,Entertainment,PayPal,POS,Mumbai,0,101,132.72,952,No,0
T101634,CUST8456,20-05-2023 22:58,209.58,Fashion,Debit Card,POS,Kolkata,0,5,270.94,720,No,0
T101635,CUST5154,23-07-2023 22:47,21.39,Entertainment,PayPal,POS,Bengaluru,0,199,20.82,422,No,0
T101636,CUST3957,05-03-2023 08:33,40.77,Food,PayPal,Desktop,Delhi,0,86,313.67,1073,No,0
T101637,CUST5039,08-01-2023 02:29,13.23,Utilities,Debit Card,Desktop,Bengaluru,0,130,465.74,1524,No,0
T101638,CUST8937,24-02-2023 13:32,391.25,Food,NetBanking,Mobile,Mumbai,0,179,443.52,460,No,0
T101639,CUST3421,23-12-2023 17:30,209.38,Grocery,NetBanking,Desktop,Kolkata,0,194,255.96,1712,No,0
T101640,CUST3865,04-01-2024 09:00,62.11,Health,NetBanking,Mobile,Delhi,0,12,328.32,1026,No,0
T101641,CUST5395,09-09-2023 00:20,147.63,Grocery,UPI,Mobile,Kolkata,0,47,289.2,1034,No,0
T101642,CUST8900,02-02-2023 11:40,58.88,Food,NetBanking,Desktop,Mumbai,0,183,42.82,1121,No,0
T101643,CUST5143,11-08-2023 01:34,78.17,Food,Debit Card,Mobile,Hyderabad,1,26,87.77,1130,No,0
T101644,CUST6412,12-03-2023 05:48,7.47,Fashion,UPI,Mobile,Delhi,0,102,482.27,131,No,0
T101645,CUST5356,25-09-2023 00:46,112.61,Food,NetBanking,POS,Bengaluru,0,120,135.42,681,No,0
T101646,CUST7159,07-05-2023 09:39,10.93,Utilities,UPI,Mobile,Mumbai,0,173,198.38,922,No,0
T101647,CUST9851,18-01-2023 20:27,139.93,Utilities,Debit Card,Desktop,Chennai,0,190,259.38,614,No,0
T101648,CUST5113,26-08-2023 11:35,121.87,Travel,NetBanking,Desktop,Bengaluru,0,70,489.77,236,No,0
T101649,CUST7543,09-02-2023 19:20,98.68,Entertainment,Credit Card,Mobile,Bengaluru,0,2,348.1,242,No,0
T101650,CUST7855,28-07-2023 23:06,2.95,Electronics,Debit Card,POS,Delhi,0,26,318.5,108,No,0
T101651,CUST4210,29-12-2023 16:55,28.89,Food,PayPal,Desktop,Kolkata,0,14,266.96,1166,No,0
T101652,CUST4909,18-09-2023 02:24,24.43,Grocery,PayPal,Desktop,Pune,0,82,353.33,1818,No,0
T101653,CUST1975,19-03-2023 20:17,35.72,Health,Debit Card,POS,Bengaluru,0,102,335.37,162,No,0
T101654,CUST2978,13-09-2023 08:18,7.34,Entertainment,PayPal,Mobile,Mumbai,0,185,452.39,1250,No,0
T101655,CUST7221,29-06-2023 12:11,221.12,Entertainment,Debit Card,Desktop,Chennai,0,32,275.5,1078,No,0
T101656,CUST1156,10-10-2023 20:51,64.56,Health,Credit Card,Mobile,Hyderabad,0,62,216.54,501,No,0
T101657,CUST2988,14-02-2023 10:02,29.17,Health,Debit Card,Mobile,Chennai,0,115,405.51,1666,No,0
T101658,CUST3913,31-07-2023 21:34,40.46,Entertainment,NetBanking,Mobile,Mumbai,0,30,401.89,1810,No,0
T101659,CUST1739,18-02-2023 14:20,47.42,Travel,NetBanking,Mobile,Delhi,0,141,93.22,1596,No,0
T101660,CUST4161,23-10-2023 16:07,73.42,Grocery,UPI,Desktop,Mumbai,1,168,126.03,1995,No,0
T101661,CUST9434,04-02-2024 17:34,58,Travel,PayPal,POS,Pune,0,31,479.73,319,No,0
T101662,CUST3959,06-05-2023 01:55,201.45,Food,PayPal,Desktop,Pune,0,37,227.61,1309,No,0
T101663,CUST1038,30-07-2023 18:31,54.97,Electronics,Debit Card,POS,Pune,0,173,264.63,1990,No,0
T101664,CUST6953,13-08-2023 02:14,387.86,Health,PayPal,Mobile,Bengaluru,0,102,161.98,1259,No,0
T101665,CUST2882,17-01-2024 12:24,152.53,Utilities,NetBanking,POS,Delhi,0,128,245.72,1528,No,0
T101666,CUST2105,23-11-2023 17:18,18.71,Grocery,Credit Card,Mobile,Kolkata,0,86,374.24,1036,No,0
T101667,CUST1422,12-02-2024 05:36,213.42,Health,Debit Card,Desktop,Pune,0,59,246.35,1121,No,0
T101668,CUST6745,09-05-2023 03:26,9.9,Travel,PayPal,Desktop,Kolkata,0,28,164.24,1268,No,1
T101669,CUST6762,18-02-2023 07:15,136.06,Fashion,NetBanking,POS,Hyderabad,0,122,57.04,663,No,0
T101670,CUST1283,10-10-2023 01:36,38.32,Food,UPI,Mobile,Hyderabad,0,61,464.85,451,No,0
T101671,CUST5059,03-07-2023 07:17,168.28,Electronics,PayPal,Mobile,Kolkata,0,147,437.11,587,No,0
T101672,CUST5432,24-09-2023 11:19,162.03,Food,Credit Card,POS,Mumbai,0,171,397.77,610,No,0
T101673,CUST2533,14-01-2023 18:43,131.16,Fashion,Credit Card,Mobile,Pune,0,187,350.09,568,No,0
T101674,CUST1509,31-12-2023 15:36,124.86,Electronics,PayPal,Mobile,Bengaluru,0,16,262.6,1736,No,0
T101675,CUST3501,16-01-2024 19:40,29.07,Fashion,PayPal,Mobile,Hyderabad,0,69,449.72,1810,No,0
T101676,CUST1497,04-03-2023 09:38,6.75,Food,NetBanking,Desktop,Chennai,0,44,397.93,491,No,0
T101677,CUST8350,13-07-2023 19:26,41.26,Travel,PayPal,Desktop,Delhi,0,113,409.85,1508,No,0
T101678,CUST8552,15-04-2023 05:53,15.25,Entertainment,UPI,Desktop,Chennai,0,194,161.68,1035,No,0
T101679,CUST6928,17-02-2023 07:58,94.98,Food,NetBanking,Mobile,Kolkata,0,138,217.49,330,No,0
T101680,CUST9896,11-02-2024 09:28,33.98,Food,Debit Card,Desktop,Hyderabad,0,175,356.33,1839,No,0
T101681,CUST7809,06-10-2023 21:52,297.09,Food,UPI,Mobile,Hyderabad,0,19,191.82,1341,No,0
T101682,CUST7388,04-01-2024 07:55,81.95,Grocery,NetBanking,Mobile,Mumbai,0,84,252.05,1814,No,0
T101683,CUST8687,08-02-2024 18:28,138.29,Fashion,NetBanking,POS,Mumbai,0,93,326.79,1055,No,0
T101684,CUST9708,14-03-2023 07:17,11.37,Utilities,Credit Card,Mobile,Pune,0,179,224.5,1990,No,0
T101685,CUST9801,21-04-2023 22:25,158.45,Fashion,NetBanking,Desktop,Kolkata,0,141,398.59,1073,No,0
T101686,CUST1788,08-09-2023 14:23,204.86,Health,UPI,Desktop,Delhi,0,191,66.98,1530,No,0
T101687,CUST9605,18-01-2024 10:58,53.41,Fashion,PayPal,Mobile,Pune,0,144,361.85,983,No,0
T101688,CUST8152,28-02-2023 10:11,74.56,Health,UPI,Desktop,Mumbai,1,181,81.15,1544,No,0
T101689,CUST9439,27-04-2023 11:44,115.79,Grocery,Debit Card,Mobile,Bengaluru,0,163,469.54,1015,No,0
T101690,CUST9355,23-08-2023 01:43,15.37,Travel,NetBanking,POS,Delhi,0,100,163.88,835,No,0
T101691,CUST3215,16-02-2023 13:32,55.86,Health,NetBanking,Mobile,Bengaluru,0,187,399.76,286,No,0
T101692,CUST5706,06-11-2023 01:08,40.69,Food,NetBanking,Mobile,Pune,0,39,265.49,482,No,0
T101693,CUST8435,27-07-2023 22:41,12.66,Travel,NetBanking,POS,Mumbai,0,67,54.63,467,No,0
T101694,CUST9831,01-09-2023 20:39,36.65,Entertainment,Credit Card,Desktop,Delhi,0,73,295.47,1814,No,0
T101695,CUST1384,28-01-2023 06:05,5.65,Grocery,Credit Card,POS,Pune,0,189,456.97,427,Yes,1
T101696,CUST8486,27-12-2023 10:28,2.09,Fashion,PayPal,POS,Hyderabad,0,50,87.04,1206,No,0
T101697,CUST6527,02-07-2023 23:12,11.62,Health,NetBanking,Mobile,Pune,0,53,167.44,678,No,0
T101698,CUST1136,09-04-2023 19:22,264,Utilities,Debit Card,Mobile,Kolkata,0,46,225.19,251,No,0
T101699,CUST8256,29-01-2024 14:33,63.8,Food,PayPal,POS,Chennai,0,52,144.78,1776,No,0
T101700,CUST9565,23-08-2023 17:53,270.09,Electronics,NetBanking,Desktop,Hyderabad,0,124,472.45,1754,No,0
T101701,CUST6486,04-02-2023 05:23,45.32,Entertainment,Credit Card,POS,Bengaluru,0,157,194.98,1489,No,0
T101702,CUST7451,17-12-2023 14:59,29.9,Electronics,Debit Card,Desktop,Hyderabad,0,5,332.45,1797,No,0
T101703,CUST7645,10-10-2023 20:38,56.44,Travel,PayPal,POS,Pune,0,195,119.72,165,No,0
T101704,CUST4510,10-01-2024 07:19,46.32,Fashion,Debit Card,POS,Hyderabad,0,74,117.66,1581,No,0
T101705,CUST3867,27-05-2023 06:53,8.93,Utilities,NetBanking,Desktop,Chennai,0,95,96.17,655,No,0
T101706,CUST5070,18-10-2023 12:12,81.92,Electronics,UPI,POS,Kolkata,0,75,223.06,805,No,0
T101707,CUST4159,16-09-2023 00:42,19.47,Travel,Debit Card,Mobile,Pune,0,168,271.1,1332,No,0
T101708,CUST8322,13-08-2023 18:07,77.32,Grocery,Debit Card,POS,Chennai,0,116,15.27,614,No,0
T101709,CUST9358,07-09-2023 18:57,84.03,Travel,Credit Card,Mobile,Hyderabad,0,130,418.13,1789,No,0
T101710,CUST7125,06-09-2023 18:44,13.19,Entertainment,NetBanking,Desktop,Chennai,0,68,261.25,514,No,0
T101711,CUST3765,03-11-2023 17:58,5.06,Utilities,Debit Card,Desktop,Hyderabad,0,190,87.03,1599,No,0
T101712,CUST7628,22-11-2023 11:06,121.41,Utilities,NetBanking,Mobile,Delhi,0,80,42.97,1298,Yes,0
T101713,CUST3691,28-04-2023 22:03,49.27,Travel,Credit Card,POS,Hyderabad,0,186,40.97,1803,No,0
T101714,CUST8525,09-12-2023 06:52,4.79,Entertainment,NetBanking,Mobile,Mumbai,1,105,136.25,1071,No,1
T101715,CUST7322,15-10-2023 09:16,421.75,Travel,Credit Card,Mobile,Chennai,0,69,254.65,906,Yes,1
T101716,CUST4210,02-09-2023 23:04,4.76,Utilities,Credit Card,Desktop,Kolkata,0,186,431.52,1609,No,0
T101717,CUST5671,10-08-2023 13:49,95,Utilities,PayPal,Mobile,Chennai,0,163,452.45,1196,No,0
T101718,CUST2975,10-02-2024 15:16,329.22,Food,NetBanking,POS,Bengaluru,0,142,417.84,530,No,0
T101719,CUST7384,08-11-2023 20:51,21.87,Travel,UPI,Mobile,Kolkata,0,143,171,1580,No,0
T101720,CUST4870,09-01-2024 20:01,12.28,Health,PayPal,Desktop,Kolkata,0,134,160.21,122,No,0
T101721,CUST1463,25-02-2023 00:26,10.35,Travel,Credit Card,POS,Bengaluru,0,16,493.85,1436,No,0
T101722,CUST6290,07-06-2023 02:31,28.91,Utilities,UPI,Desktop,Mumbai,0,87,343.83,1942,No,0
T101723,CUST5454,06-01-2024 23:24,8.52,Food,Debit Card,Mobile,Chennai,0,124,159.43,308,No,0
T101724,CUST1667,17-04-2023 10:32,94.25,Food,Debit Card,Mobile,Kolkata,1,174,171.25,1780,No,0
T101725,CUST3546,31-01-2023 16:26,5.15,Grocery,PayPal,Desktop,Chennai,0,191,222.98,1502,No,0
T101726,CUST3040,03-08-2023 02:08,56.97,Entertainment,UPI,Desktop,Kolkata,0,140,314.69,1814,No,0
T101727,CUST4491,14-06-2023 21:15,457.03,Fashion,NetBanking,POS,Bengaluru,0,41,450.01,1011,No,0
T101728,CUST5370,20-02-2023 20:36,134.55,Electronics,UPI,Desktop,Bengaluru,0,119,107.17,1636,No,0
T101729,CUST2802,16-12-2023 03:43,76.41,Electronics,PayPal,Desktop,Hyderabad,0,19,51.36,650,No,0
T101730,CUST4143,19-09-2023 18:53,29.25,Travel,NetBanking,Mobile,Pune,0,76,208.82,1341,No,0
T101731,CUST3786,31-08-2023 17:51,78.23,Grocery,NetBanking,Mobile,Chennai,0,109,130.27,505,No,0
T101732,CUST6277,21-07-2023 03:12,59.9,Travel,Debit Card,Desktop,Chennai,0,119,292.26,911,No,0
T101733,CUST7791,27-08-2023 03:54,44.42,Electronics,UPI,Desktop,Kolkata,0,113,352.62,701,No,0
T101734,CUST7416,03-08-2023 13:29,11.21,Entertainment,NetBanking,Mobile,Hyderabad,0,2,162.26,830,No,0
T101735,CUST8049,19-01-2023 15:47,174.15,Utilities,PayPal,POS,Chennai,0,20,345.87,200,No,0
T101736,CUST2222,01-07-2023 01:31,47.8,Entertainment,Debit Card,POS,Kolkata,0,119,178.14,1578,No,0
T101737,CUST7441,03-01-2024 08:24,17.32,Entertainment,NetBanking,POS,Mumbai,0,95,321.13,401,No,0
T101738,CUST8012,02-01-2023 01:07,36.68,Food,UPI,POS,Bengaluru,0,137,320.2,761,No,0
T101739,CUST7765,30-04-2023 05:37,42.77,Utilities,Debit Card,Mobile,Bengaluru,0,21,146.3,1446,No,1
T101740,CUST3432,02-09-2023 00:09,140.61,Fashion,UPI,Desktop,Pune,1,8,321.5,214,Yes,1
T101741,CUST8267,09-03-2023 01:43,105.82,Utilities,UPI,POS,Bengaluru,0,167,196.67,1563,No,0
