Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Hour,Day
T101358,CUST5258,2023-05-07 06:59:00,25.93,6,3,2,1,0,38,131.55,1583,0,0,6,Sunday
T101359,CUST3348,2023-11-03 00:46:00,71.79,7,1,0,0,0,24,144.44,1763,0,0,0,Friday
T101360,CUST6341,2023-06-27 05:27:00,194.76,5,4,0,1,0,81,412.73,1742,0,1,5,Tuesday
T101361,CUST9533,2023-08-26 22:43:00,18.92,7,1,2,3,0,168,493.59,617,0,0,22,Saturday
T101362,CUST4499,2023-06-23 11:05:00,78.03,2,2,2,1,0,193,237.29,942,0,0,11,Friday
T101363,CUST9239,2023-03-18 00:17:00,79.88,4,4,0,0,0,185,167.67,1746,0,0,0,Saturday
T101364,CUST6006,2023-03-27 18:04:00,105.67,3,2,1,2,0,72,466.41,1203,0,0,18,Monday
T101365,CUST6696,2023-06-14 09:52:00,11.29,4,1,1,1,0,79,255.22,623,0,0,9,Wednesday
T101366,CUST2042,2023-02-28 18:57:00,100.65,0,3,0,0,0,114,367.87,1063,0,0,18,Tuesday
T101367,CUST6746,2023-12-14 21:12:00,191.78,7,2,1,3,0,45,212.73,821,0,0,21,Thursday
T101368,CUST8541,2023-06-01 08:18:00,15.85,1,0,2,6,0,125,109.25,241,0,0,8,Thursday
T101369,CUST3635,2023-11-13 21:18:00,21.7,3,3,2,1,0,96,330.89,1705,0,0,21,Monday
T101370,CUST4775,2024-01-02 22:05:00,284.33,6,3,2,3,1,13,335.77,1313,0,0,22,Tuesday
T101371,CUST3378,2023-12-05 07:48:00,15.97,7,1,0,3,0,110,235.49,1991,0,0,7,Tuesday
T101372,CUST8430,2023-03-19 02:50:00,154.14,2,1,0,5,0,6,142.28,1435,0,0,2,Sunday
T101373,CUST7261,2023-01-12 11:57:00,54.23,2,4,0,6,0,97,417.59,1442,0,0,11,Thursday
T101374,CUST4538,2023-09-26 02:23:00,22.72,7,4,1,1,0,71,144.91,951,0,0,2,Tuesday
T101375,CUST5394,2023-02-04 10:47:00,163.68,7,0,0,0,0,47,332.92,1793,0,0,10,Saturday
T101376,CUST4830,2023-09-20 11:48:00,47.15,7,3,0,1,0,93,198.15,365,0,0,11,Wednesday
T101377,CUST6820,2023-12-05 23:10:00,57.86,6,0,2,1,0,101,241.52,1058,0,0,23,Tuesday
T101378,CUST3034,2023-07-30 22:07:00,35.61,0,0,1,6,1,44,113.59,951,0,0,22,Sunday
T101379,CUST5386,2023-07-09 22:47:00,71.91,6,1,1,4,0,32,328.25,112,0,0,22,Sunday
T101380,CUST1550,2023-04-27 11:59:00,14.28,5,0,2,3,0,3,120.65,1059,0,0,11,Thursday
T101381,CUST2015,2023-02-20 18:53:00,39.69,1,0,1,3,0,182,248.0,181,0,0,18,Monday
T101382,CUST2941,2023-03-28 19:10:00,278.97,7,2,0,3,0,84,170.95,1788,0,0,19,Tuesday
T101383,CUST8404,2023-12-12 23:56:00,23.89,1,4,1,3,0,166,482.17,1234,0,0,23,Tuesday
T101384,CUST2514,2023-11-26 09:33:00,85.54,0,4,2,6,0,4,491.29,1828,0,0,9,Sunday
T101385,CUST3802,2023-11-30 05:58:00,31.47,3,3,1,0,0,145,379.21,1831,0,0,5,Thursday
T101386,CUST4225,2023-03-11 20:44:00,118.79,6,4,2,2,0,165,492.12,1220,0,0,20,Saturday
T101387,CUST8219,2023-05-28 18:40:00,11.22,0,3,0,5,0,88,65.64,1523,0,0,18,Sunday
T101388,CUST5995,2023-04-06 07:29:00,280.05,1,2,0,4,0,106,496.24,107,0,0,7,Thursday
T101389,CUST9321,2024-01-06 03:47:00,48.38,3,4,2,4,0,105,60.74,441,0,0,3,Saturday
T101390,CUST3301,2023-06-09 07:06:00,21.54,6,2,0,3,0,36,213.57,1607,0,0,7,Friday
T101391,CUST4822,2023-11-21 11:34:00,6.11,2,4,0,3,0,58,127.08,1627,0,0,11,Tuesday
T101392,CUST2082,2023-11-30 14:49:00,14.88,6,4,1,5,0,169,477.38,410,0,0,14,Thursday
T101393,CUST8265,2023-09-28 04:46:00,58.68,4,2,0,3,0,8,321.54,977,0,1,4,Thursday
T101394,CUST8114,2023-08-03 07:07:00,32.88,6,0,2,2,1,195,302.59,819,0,0,7,Thursday
T101395,CUST5637,2023-07-13 13:46:00,141.23,4,0,0,4,0,158,498.74,342,0,0,13,Thursday
T101396,CUST1452,2023-07-06 14:00:00,45.09,3,0,1,1,0,86,310.09,893,0,0,14,Thursday
T101397,CUST1618,2024-01-07 14:40:00,22.88,6,0,2,5,0,180,326.62,424,0,0,14,Sunday
T101398,CUST9502,2023-05-02 16:03:00,76.81,3,4,0,4,0,97,31.94,1963,0,0,16,Tuesday
T101399,CUST6196,2023-12-17 12:53:00,98.15,3,1,0,0,0,153,430.93,572,0,0,12,Sunday
T101400,CUST1696,2023-12-12 23:00:00,14.62,1,2,0,4,0,180,485.34,33,0,0,23,Tuesday
T101401,CUST1222,2023-12-16 22:34:00,14.68,0,1,2,5,0,59,480.55,138,0,0,22,Saturday
T101402,CUST7247,2024-01-23 07:25:00,2.99,3,1,1,2,1,30,118.34,947,0,0,7,Tuesday
T101403,CUST5528,2023-08-24 21:20:00,106.67,3,3,2,6,0,101,120.7,915,0,0,21,Thursday
T101404,CUST9880,2023-02-19 13:03:00,87.21,1,0,2,0,0,67,189.36,122,0,0,13,Sunday
T101405,CUST4245,2023-10-24 15:18:00,51.49,1,4,1,1,0,132,162.0,1152,0,0,15,Tuesday
T101406,CUST4937,2023-09-28 02:12:00,148.72,6,0,2,3,0,93,159.75,221,0,0,2,Thursday
T101407,CUST7452,2024-02-15 22:14:00,131.06,1,0,2,5,0,185,306.56,362,0,0,22,Thursday
T101408,CUST2047,2024-01-09 16:23:00,70.43,6,1,0,0,0,63,404.75,1265,0,0,16,Tuesday
T101409,CUST5166,2023-08-23 04:02:00,162.16,2,3,2,5,0,32,469.02,1648,0,1,4,Wednesday
T101410,CUST8715,2023-01-31 23:28:00,18.44,1,0,0,1,0,87,43.25,1260,0,0,23,Tuesday
T101411,CUST6016,2023-06-08 22:46:00,9.5,0,2,2,5,0,51,146.21,656,0,0,22,Thursday
T101412,CUST3753,2023-04-16 02:19:00,25.15,3,2,0,4,0,63,134.96,1015,0,0,2,Sunday
T101413,CUST8675,2024-01-13 20:49:00,4.7,0,0,0,4,0,80,185.15,1817,0,0,20,Saturday
T101414,CUST3089,2023-11-18 15:40:00,60.6,4,1,0,0,0,87,217.92,602,0,0,15,Saturday
T101415,CUST8709,2023-07-25 14:34:00,220.67,7,1,1,2,0,110,200.69,385,0,0,14,Tuesday
T101416,CUST5895,2024-02-04 21:45:00,3.21,1,4,2,6,0,101,476.55,1955,0,0,21,Sunday
T101417,CUST3146,2023-11-13 07:38:00,10.42,3,3,2,0,1,129,224.19,1306,0,1,7,Monday
T101418,CUST6112,2023-01-03 13:44:00,48.15,0,1,2,5,0,19,280.28,620,0,0,13,Tuesday
T101419,CUST6117,2024-01-10 08:01:00,217.3,1,4,1,1,0,101,376.83,225,0,0,8,Wednesday
T101420,CUST8690,2023-12-01 09:34:00,30.4,1,2,0,4,1,163,365.29,291,0,1,9,Friday
T101421,CUST2285,2023-08-26 22:45:00,56.62,7,2,2,3,0,191,295.65,351,0,0,22,Saturday
T101422,CUST5279,2023-03-09 12:47:00,3.4,2,2,1,3,1,94,431.81,449,0,0,12,Thursday
T101423,CUST7219,2023-12-19 10:50:00,12.85,2,0,1,1,0,81,315.85,1551,0,0,10,Tuesday
T101424,CUST5609,2023-09-15 02:58:00,345.18,3,3,2,5,0,103,438.63,1964,0,0,2,Friday
T101425,CUST4353,2023-10-27 19:17:00,268.46,4,4,0,6,0,113,158.36,361,0,0,19,Friday
T101426,CUST6558,2023-11-30 12:32:00,0.4,2,3,1,1,0,154,74.69,1349,0,0,12,Thursday
T101427,CUST9826,2023-01-18 08:03:00,242.61,7,0,2,5,0,13,411.57,1289,0,0,8,Wednesday
T101428,CUST5227,2023-04-18 22:00:00,81.54,2,4,0,0,0,118,197.43,710,0,0,22,Tuesday
T101429,CUST3002,2023-06-06 19:51:00,161.95,4,4,1,6,0,86,329.03,36,0,0,19,Tuesday
T101430,CUST5835,2023-03-18 10:52:00,48.52,0,1,1,2,0,23,371.28,563,0,0,10,Saturday
T101431,CUST7330,2024-02-15 21:36:00,57.99,2,3,2,5,0,107,170.09,101,0,0,21,Thursday
T101432,CUST2069,2023-02-20 11:51:00,53.69,7,3,2,3,0,163,257.53,1553,0,0,11,Monday
T101433,CUST5047,2023-02-04 16:21:00,87.94,6,1,0,3,0,12,448.51,647,0,0,16,Saturday
T101434,CUST7937,2023-08-30 12:36:00,12.03,7,2,2,4,1,137,441.1,168,0,0,12,Wednesday
T101435,CUST6243,2023-02-14 15:54:00,2.43,5,0,2,6,0,78,377.18,1439,0,0,15,Tuesday
T101436,CUST1084,2023-09-19 16:35:00,29.45,5,3,0,2,0,67,383.74,571,0,0,16,Tuesday
T101437,CUST8676,2023-06-30 08:32:00,97.58,2,1,2,5,0,108,449.87,353,0,0,8,Friday
T101438,CUST6313,2023-10-20 12:50:00,18.04,0,4,0,2,0,44,370.8,978,0,0,12,Friday
T101439,CUST3139,2023-11-05 21:06:00,89.53,1,1,0,4,0,189,176.4,630,0,0,21,Sunday
T101440,CUST3313,2023-06-29 21:45:00,280.29,0,2,0,0,0,149,69.18,1970,0,0,21,Thursday
T101441,CUST8026,2023-05-13 09:38:00,7.89,7,0,2,2,0,7,216.72,1718,0,0,9,Saturday
T101442,CUST2698,2023-07-01 15:30:00,89.33,3,2,0,0,0,128,52.8,102,0,0,15,Saturday
T101443,CUST1583,2023-08-26 16:35:00,46.92,6,4,2,3,1,97,66.73,869,0,0,16,Saturday
T101444,CUST8846,2023-07-01 11:01:00,162.08,0,4,0,0,0,11,475.58,1442,0,0,11,Saturday
T101445,CUST2746,2023-10-18 03:38:00,15.6,4,4,2,5,0,173,341.18,1291,0,0,3,Wednesday
T101446,CUST3094,2023-03-25 09:38:00,94.38,7,4,0,6,0,160,427.29,1017,0,0,9,Saturday
T101447,CUST8201,2023-10-15 14:20:00,145.67,6,1,1,6,0,106,325.02,1375,0,0,14,Sunday
T101448,CUST3167,2023-12-19 14:02:00,231.47,5,4,1,5,1,83,215.08,1394,0,0,14,Tuesday
T101449,CUST7073,2024-01-18 19:23:00,91.97,7,4,1,5,0,36,22.33,1816,0,0,19,Thursday
T101450,CUST1842,2023-08-17 08:58:00,55.0,6,1,0,5,0,118,478.36,1358,0,0,8,Thursday
T101451,CUST7387,2023-03-01 16:33:00,76.95,4,4,2,1,0,165,44.76,1061,0,0,16,Wednesday
T101452,CUST9993,2024-01-01 22:36:00,162.55,2,2,0,4,0,41,308.98,1260,0,0,22,Monday
T101453,CUST5945,2023-02-03 10:11:00,67.63,4,2,0,0,0,92,60.08,440,0,0,10,Friday
T101454,CUST3629,2023-04-05 03:01:00,2.47,4,3,0,5,0,49,149.23,287,0,0,3,Wednesday
T101455,CUST2760,2023-01-26 08:11:00,213.83,2,2,0,6,0,143,101.05,1849,0,0,8,Thursday
T101456,CUST9904,2023-02-15 09:47:00,93.57,2,0,2,2,0,141,281.32,680,0,0,9,Wednesday
T101457,CUST9738,2024-02-16 15:39:00,90.29,2,0,0,2,0,53,444.67,1099,0,0,15,Friday
T101458,CUST9666,2023-04-07 06:19:00,19.43,2,0,1,1,0,107,321.45,155,0,0,6,Friday
T101459,CUST5382,2023-05-06 09:13:00,86.04,2,1,1,0,0,33,335.45,1074,0,0,9,Saturday
T101460,CUST6455,2023-04-20 05:27:00,40.05,4,2,1,0,0,119,455.38,1223,0,0,5,Thursday
T101461,CUST9447,2023-02-24 14:49:00,84.27,3,0,0,4,0,32,377.22,573,0,0,14,Friday
T101462,CUST4541,2023-12-22 03:47:00,9.02,3,3,2,0,0,118,434.32,1469,1,1,3,Friday
T101463,CUST4214,2023-05-28 18:13:00,85.8,7,1,2,6,0,176,214.03,484,0,0,18,Sunday
T101464,CUST9285,2023-11-27 12:54:00,595.34,0,3,2,6,0,196,434.02,691,0,0,12,Monday
T101465,CUST7494,2023-09-16 01:10:00,3.95,3,2,0,4,0,185,326.47,1259,0,0,1,Saturday
T101466,CUST9086,2023-07-23 19:56:00,302.39,5,4,2,1,0,62,76.45,1386,0,0,19,Sunday
T101467,CUST6661,2023-09-23 06:57:00,41.79,3,3,1,0,0,82,28.97,1074,0,0,6,Saturday
T101468,CUST2729,2023-06-11 18:08:00,163.68,4,4,2,0,0,130,129.58,947,0,0,18,Sunday
T101469,CUST8913,2023-12-03 07:49:00,122.0,2,1,0,5,0,77,195.39,1855,0,0,7,Sunday
T101470,CUST3482,2023-08-26 05:35:00,66.96,7,3,0,0,0,16,420.41,1703,0,0,5,Saturday
T101471,CUST8669,2023-09-24 16:30:00,107.29,2,3,2,6,0,123,373.21,1118,0,0,16,Sunday
T101472,CUST1450,2023-01-29 04:40:00,168.64,1,1,0,5,0,8,478.13,1630,0,0,4,Sunday
T101473,CUST4617,2023-07-11 11:57:00,41.42,1,1,2,5,0,147,284.0,117,0,0,11,Tuesday
T101474,CUST7594,2023-11-09 23:42:00,31.68,1,0,2,0,0,160,376.39,1888,0,0,23,Thursday
T101475,CUST7324,2023-11-13 07:52:00,88.11,4,2,1,2,0,67,144.89,1532,0,0,7,Monday
T101476,CUST2402,2023-12-06 19:33:00,131.96,5,3,0,3,0,115,342.99,1096,0,0,19,Wednesday
T101477,CUST7201,2023-10-05 11:44:00,114.93,3,3,1,6,1,113,356.01,1936,0,0,11,Thursday
T101478,CUST7149,2024-02-14 02:53:00,127.89,4,1,0,2,0,32,425.72,1990,0,0,2,Wednesday
T101479,CUST1446,2023-11-07 14:27:00,45.76,0,1,2,0,0,105,272.84,1194,0,0,14,Tuesday
T101480,CUST9537,2023-04-10 02:10:00,136.23,7,2,0,0,0,25,328.01,1427,0,1,2,Monday
T101481,CUST1501,2023-04-16 00:09:00,10.25,2,1,2,2,0,53,109.49,545,0,0,0,Sunday
T101482,CUST6917,2024-01-06 16:04:00,62.91,1,4,0,0,0,81,371.01,529,0,0,16,Saturday
T101483,CUST7466,2023-03-14 11:47:00,0.46,6,4,1,6,0,25,420.82,1332,0,0,11,Tuesday
T101484,CUST9671,2023-10-02 10:17:00,31.39,0,4,1,4,0,33,300.93,355,0,0,10,Monday
T101485,CUST7997,2023-01-03 18:17:00,36.51,1,4,2,5,1,31,66.68,1471,0,0,18,Tuesday
T101486,CUST8736,2023-01-03 05:22:00,40.36,5,2,1,1,0,36,163.3,582,0,0,5,Tuesday
T101487,CUST5149,2024-02-08 21:50:00,95.12,0,3,2,0,0,87,243.0,1967,1,0,21,Thursday
T101488,CUST5582,2023-05-04 14:29:00,39.35,4,4,2,0,0,123,341.81,917,0,0,14,Thursday
T101489,CUST7972,2023-11-07 13:03:00,47.64,3,1,2,2,1,177,166.96,1025,0,1,13,Tuesday
T101490,CUST9771,2023-10-28 18:24:00,21.7,2,4,0,5,0,44,421.74,1655,0,0,18,Saturday
T101491,CUST9436,2024-01-29 06:09:00,37.38,7,2,2,2,0,48,192.18,1022,0,0,6,Monday
T101492,CUST5204,2024-02-17 05:09:00,20.63,5,1,1,4,0,158,30.99,1821,0,1,5,Saturday
T101493,CUST3001,2023-06-09 02:14:00,6.08,5,4,0,6,0,13,399.06,958,0,0,2,Friday
T101494,CUST6799,2023-09-24 01:30:00,74.0,6,3,1,2,0,171,325.67,950,0,0,1,Sunday
T101495,CUST9221,2023-01-04 01:17:00,88.26,0,1,2,0,0,144,402.96,337,0,0,1,Wednesday
T101496,CUST2804,2023-06-05 02:29:00,77.3,6,1,2,5,0,91,180.96,686,0,0,2,Monday
T101497,CUST4707,2023-03-22 23:35:00,49.81,3,3,1,6,0,154,18.64,1360,0,0,23,Wednesday
T101498,CUST8743,2023-11-17 04:51:00,38.22,1,1,0,0,0,175,46.14,1952,0,1,4,Friday
T101499,CUST2273,2023-09-06 21:36:00,159.22,3,4,1,6,0,165,64.78,1876,0,0,21,Wednesday
T101500,CUST7122,2023-11-13 08:59:00,58.56,1,1,2,0,1,131,404.52,499,0,0,8,Monday
T101501,CUST7613,2023-02-06 03:10:00,52.19,6,4,0,0,1,154,157.7,1237,0,1,3,Monday
T101502,CUST5481,2024-02-05 12:48:00,2.08,2,3,2,0,0,143,498.97,1684,0,0,12,Monday
T101503,CUST1002,2023-09-16 13:11:00,33.39,3,0,2,1,1,66,381.61,654,0,0,13,Saturday
T101504,CUST8890,2023-01-09 07:12:00,38.27,6,3,1,3,0,28,304.57,320,0,0,7,Monday
T101505,CUST4152,2023-07-16 08:46:00,40.71,0,4,2,5,0,125,491.97,278,0,0,8,Sunday
T101506,CUST9221,2023-05-06 00:10:00,69.43,6,2,1,4,0,166,164.99,353,0,1,0,Saturday
T101507,CUST4439,2023-01-24 09:48:00,61.02,6,3,0,1,0,172,91.15,1496,0,0,9,Tuesday
T101508,CUST9324,2023-10-24 07:19:00,74.9,4,2,2,3,0,181,371.26,633,0,0,7,Tuesday
T101509,CUST6058,2023-11-15 06:03:00,115.81,3,2,2,6,0,80,146.26,88,0,0,6,Wednesday
T101510,CUST9369,2023-09-05 01:04:00,134.13,7,4,0,3,0,132,480.91,1050,0,0,1,Tuesday
T101511,CUST9767,2023-10-01 03:24:00,101.3,2,4,1,3,0,72,494.15,298,0,0,3,Sunday
T101512,CUST1165,2023-05-13 13:50:00,249.02,2,0,2,1,0,44,463.94,1371,0,0,13,Saturday
T101513,CUST4567,2023-10-31 18:31:00,1.47,4,1,0,5,0,119,472.93,123,0,0,18,Tuesday
T101514,CUST9977,2023-07-21 10:29:00,17.43,1,3,2,2,0,46,311.67,1307,0,0,10,Friday
T101515,CUST7709,2023-10-18 06:08:00,0.61,5,4,1,3,1,84,349.14,716,0,0,6,Wednesday
T101516,CUST7500,2023-07-29 00:23:00,83.41,1,3,1,2,0,26,56.18,1513,0,0,0,Saturday
T101517,CUST8294,2024-02-11 20:32:00,182.65,2,2,1,2,1,96,383.89,544,0,1,20,Sunday
T101518,CUST5630,2024-01-20 15:30:00,22.32,6,1,1,0,0,13,109.01,562,0,0,15,Saturday
T101519,CUST7693,2023-03-14 10:17:00,209.42,4,0,0,2,0,125,421.76,1157,0,0,10,Tuesday
T101520,CUST5381,2023-07-27 21:15:00,4.97,0,3,2,6,0,69,481.15,1886,0,0,21,Thursday
T101521,CUST3988,2023-12-02 11:51:00,217.98,3,1,0,6,0,172,114.07,431,0,0,11,Saturday
T101522,CUST6371,2023-08-01 00:12:00,34.66,3,0,1,0,0,181,48.24,1834,0,0,0,Tuesday
T101523,CUST6621,2023-09-17 13:48:00,8.56,7,3,1,5,0,51,247.11,996,0,0,13,Sunday
T101524,CUST5334,2023-09-07 17:51:00,53.22,3,1,1,4,0,13,397.86,1386,0,0,17,Thursday
T101525,CUST4806,2023-08-25 21:59:00,23.74,6,4,1,5,0,169,387.61,750,0,0,21,Friday
T101526,CUST4603,2023-04-07 17:33:00,26.82,0,3,2,6,0,139,351.44,906,0,0,17,Friday
T101527,CUST5663,2023-11-30 17:39:00,29.37,4,1,1,4,0,165,412.14,637,0,0,17,Thursday
T101528,CUST8427,2023-03-09 13:50:00,129.97,4,0,2,0,0,60,95.74,122,0,0,13,Thursday
T101529,CUST1413,2023-07-06 01:52:00,61.98,3,1,1,5,0,32,329.45,1610,0,0,1,Thursday
T101530,CUST7499,2023-09-12 21:43:00,29.84,0,4,2,4,0,173,306.78,603,0,0,21,Tuesday
T101531,CUST7046,2023-02-26 03:49:00,75.4,0,3,2,4,0,18,85.18,1595,0,1,3,Sunday
T101532,CUST8530,2023-03-05 01:57:00,100.74,0,3,1,3,0,93,213.07,1000,0,0,1,Sunday
T101533,CUST5200,2023-08-26 06:18:00,25.46,2,3,0,5,1,148,427.74,1835,0,1,6,Saturday
T101534,CUST1806,2023-10-02 03:58:00,42.69,2,4,0,0,0,44,486.18,466,0,1,3,Monday
T101535,CUST1103,2023-07-29 13:36:00,10.4,3,0,0,4,0,164,336.06,1063,0,0,13,Saturday
T101536,CUST2065,2023-02-11 05:02:00,15.99,0,3,0,6,0,197,461.75,485,0,0,5,Saturday
T101537,CUST4425,2023-12-20 12:53:00,91.43,5,0,0,3,0,37,74.7,444,0,0,12,Wednesday
T101538,CUST9027,2023-09-09 13:04:00,16.02,0,1,1,2,1,161,487.78,1571,0,1,13,Saturday
T101539,CUST4728,2023-04-23 16:11:00,59.58,4,0,1,2,1,127,26.42,1428,0,0,16,Sunday
T101540,CUST6349,2023-10-21 19:09:00,98.77,4,0,1,2,0,19,268.36,1584,0,0,19,Saturday
T101541,CUST5990,2023-05-01 18:36:00,9.04,3,3,1,6,0,179,152.59,1577,0,0,18,Monday
T101542,CUST3327,2023-04-25 18:01:00,67.02,5,2,1,4,1,32,408.82,1426,0,0,18,Tuesday
T101543,CUST9652,2023-08-20 18:05:00,23.72,0,2,1,0,0,106,116.6,733,0,0,18,Sunday
T101544,CUST1791,2023-03-08 17:53:00,263.59,1,4,2,2,0,22,15.65,1668,0,0,17,Wednesday
T101545,CUST7748,2024-01-31 23:37:00,52.86,5,4,2,5,0,122,213.16,911,0,0,23,Wednesday
T101546,CUST7851,2023-12-03 00:33:00,131.19,7,2,1,2,0,129,41.41,791,0,0,0,Sunday
T101547,CUST9981,2023-06-22 14:10:00,63.92,3,1,1,4,0,54,152.15,1809,0,0,14,Thursday
T101548,CUST5622,2023-03-15 04:23:00,3.55,4,3,2,1,0,148,325.44,1903,0,0,4,Wednesday
T101549,CUST7318,2023-07-16 20:45:00,80.22,1,3,2,6,0,58,154.4,1492,0,0,20,Sunday
T101550,CUST7382,2023-11-08 13:44:00,241.94,4,1,1,1,0,163,130.44,1248,0,0,13,Wednesday
T101551,CUST7436,2023-08-19 07:42:00,73.63,2,1,2,2,0,70,86.19,294,0,0,7,Saturday
T101552,CUST9716,2023-10-02 19:44:00,136.82,3,2,0,4,0,198,76.23,536,0,0,19,Monday
T101553,CUST8026,2023-07-24 09:35:00,172.48,3,4,0,2,0,189,267.67,675,0,0,9,Monday
T101554,CUST1423,2023-05-26 07:13:00,20.71,0,1,0,1,0,63,343.94,926,0,0,7,Friday
T101555,CUST2743,2024-01-06 00:32:00,19.07,0,4,2,4,1,189,231.84,1479,0,0,0,Saturday
T101556,CUST6787,2023-05-14 22:14:00,75.53,2,0,1,6,0,185,70.57,890,0,0,22,Sunday
T101557,CUST3239,2023-12-23 20:09:00,42.35,1,3,1,6,0,3,327.4,718,0,0,20,Saturday
T101558,CUST5288,2023-02-08 14:32:00,146.54,7,2,1,2,0,99,282.99,896,0,0,14,Wednesday
T101559,CUST4259,2023-10-13 23:42:00,184.23,6,3,2,6,0,45,196.82,1152,0,0,23,Friday
T101560,CUST4656,2024-02-12 18:38:00,34.88,5,2,2,3,0,143,171.72,1083,0,0,18,Monday
T101561,CUST7742,2023-07-31 17:11:00,21.63,6,0,0,4,0,17,99.74,1344,0,0,17,Monday
T101562,CUST2838,2023-06-03 11:08:00,121.32,6,3,2,4,0,143,81.69,1628,0,0,11,Saturday
T101563,CUST9893,2023-10-14 11:49:00,25.71,3,0,0,6,0,5,176.0,516,0,0,11,Saturday
T101564,CUST9655,2023-07-24 01:59:00,138.35,5,2,0,4,0,174,30.4,1459,0,0,1,Monday
T101565,CUST6016,2023-06-18 08:58:00,44.1,3,1,1,1,1,11,223.95,1992,0,1,8,Sunday
T101566,CUST2259,2023-04-08 16:07:00,88.1,7,3,2,0,0,192,304.77,57,0,0,16,Saturday
T101567,CUST5080,2023-12-13 23:27:00,8.03,5,0,1,1,0,92,471.41,1199,0,0,23,Wednesday
T101568,CUST8523,2023-01-12 03:04:00,78.22,4,3,1,5,0,142,316.66,317,0,0,3,Thursday
T101569,CUST1949,2023-02-03 08:27:00,48.08,3,3,2,3,0,39,315.8,610,0,0,8,Friday
T101570,CUST7242,2023-01-19 03:54:00,70.67,3,3,2,0,1,195,193.46,979,0,1,3,Thursday
T101571,CUST1355,2023-09-17 04:40:00,14.72,3,4,0,2,0,183,75.33,281,0,0,4,Sunday
T101572,CUST3841,2024-01-01 20:51:00,106.81,1,0,0,4,0,42,229.0,1215,0,0,20,Monday
T101573,CUST4015,2023-01-13 16:59:00,158.9,2,0,0,5,0,94,303.35,956,0,0,16,Friday
T101574,CUST5099,2024-02-14 21:07:00,19.54,3,3,0,5,0,5,364.78,139,0,0,21,Wednesday
T101575,CUST4554,2023-01-19 21:35:00,8.05,7,1,1,3,1,52,414.78,1918,0,0,21,Thursday
T101576,CUST7279,2023-04-02 22:08:00,1.91,0,3,1,0,0,150,135.4,673,0,0,22,Sunday
T101577,CUST2584,2023-11-12 07:10:00,82.17,0,4,2,5,0,44,128.2,427,0,0,7,Sunday
T101578,CUST6948,2023-04-16 03:35:00,74.73,5,2,0,0,0,115,287.0,1324,0,1,3,Sunday
T101579,CUST2763,2023-10-24 06:46:00,63.3,4,4,0,0,0,187,287.35,1241,0,0,6,Tuesday
T101580,CUST6264,2024-01-29 12:40:00,21.11,2,1,0,6,0,153,116.79,1585,0,0,12,Monday
T101581,CUST7013,2023-05-28 10:24:00,39.66,1,3,1,5,0,127,297.86,305,0,0,10,Sunday
T101582,CUST8202,2023-04-28 21:26:00,72.21,5,0,2,0,0,116,179.48,718,0,0,21,Friday
T101583,CUST8222,2023-08-17 14:55:00,54.94,0,3,1,3,0,149,323.26,1664,0,0,14,Thursday
T101584,CUST4813,2023-02-03 07:54:00,352.41,2,1,2,5,0,192,152.61,276,0,0,7,Friday
T101585,CUST6272,2023-08-21 12:08:00,11.74,2,0,2,3,1,68,300.22,1377,0,1,12,Monday
T101586,CUST1866,2023-11-08 10:20:00,95.03,4,4,1,3,0,47,386.47,1071,0,0,10,Wednesday
T101587,CUST1100,2023-04-08 11:22:00,41.44,7,2,1,0,0,127,490.28,437,0,0,11,Saturday
T101588,CUST6290,2023-01-21 01:05:00,44.72,2,2,2,0,1,35,456.42,1464,0,0,1,Saturday
T101589,CUST4809,2024-01-17 23:55:00,101.15,3,3,1,6,0,7,256.73,1854,0,0,23,Wednesday
T101590,CUST4145,2023-02-27 07:42:00,94.33,2,4,1,4,0,184,249.29,154,0,0,7,Monday
T101591,CUST9297,2023-12-26 06:43:00,379.15,4,1,2,6,0,116,224.47,1373,0,0,6,Tuesday
T101592,CUST3812,2023-03-11 21:23:00,10.99,5,2,2,5,0,52,23.6,182,0,0,21,Saturday
T101593,CUST6186,2023-02-28 19:28:00,8.79,4,4,0,6,0,110,91.32,1634,0,0,19,Tuesday
T101594,CUST5452,2023-01-22 16:38:00,103.09,1,3,1,2,0,46,39.0,687,0,0,16,Sunday
T101595,CUST6675,2023-05-01 12:35:00,69.09,4,0,2,5,0,137,351.21,1610,0,0,12,Monday
T101596,CUST1179,2023-07-12 23:43:00,25.63,0,3,1,3,1,186,212.48,1931,0,1,23,Wednesday
T101597,CUST5142,2023-09-08 19:38:00,6.62,3,3,1,6,0,23,41.25,49,0,0,19,Friday
T101598,CUST5834,2023-07-06 16:59:00,7.16,7,4,2,6,0,131,348.38,1856,0,0,16,Thursday
T101599,CUST7477,2023-07-19 15:13:00,179.69,0,2,0,4,0,127,325.77,276,1,0,15,Wednesday
T101600,CUST9919,2023-12-18 21:54:00,17.04,5,4,2,6,0,189,362.78,1443,0,0,21,Monday
T101601,CUST2744,2023-08-15 17:07:00,31.25,6,0,2,0,0,9,303.92,1400,1,1,17,Tuesday
T101602,CUST4566,2023-12-01 17:25:00,20.56,5,4,1,3,0,53,89.15,1529,0,0,17,Friday
